SmallerContest,ReportedResults,PDFPredict,ActualPredict,Difference,Total Difference,Total Results,,,,,,hasDup,numbUnique,percentHardMode,Date,SmallerContest,Word,ContestNumber,,NumberInHardMode,1Try,2Tries,3Tries,4Tries,5Tries,6Tries,7Tries,containsA,containsb,containsc,containsd,containse,containsf,containsg,containsh,containsi,containsj,containsk,containsl,containsm,containsn,containso,containsp,containsq,containsr,containss,containst,containsu,containsv,containsw,containsx,containsy,containsz,ProbabilityLetter1,ProbabilityLetter2,ProbabilityLetter3,ProbabilityLetter4,ProbabilityLetter5,Letter1Vowel,Letter2Vowel,Letter3Vowel,Letter4Vowel,Letter5Vowel
123,88932,0.002784908,109070.2831,20138.28309,,,,,,,,0,5,0.069109,5/9/2022,,shine,324,,6146,1,14,32,30,17,6,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.049025,0.038997,0.056267,0.049025,0.102507,FALSE,FALSE,TRUE,FALSE,TRUE
122,72518,0.00281135,110105.8876,37587.88758,,,,,,,,1,4,0.072479,5/8/2022,,canny,323,,5256,0,2,10,30,34,20,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.039554,0.088579,0.049025,0.049025,0.033983,FALSE,TRUE,FALSE,FALSE,TRUE
121,74458,0.002838066,111152.2094,36694.20937,,,,,,,,0,5,0.070281,5/7/2022,,midst,322,,5233,0,3,25,39,24,9,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.030641,0.056267,0.030084,0.049025,0.072423,FALSE,TRUE,FALSE,FALSE,FALSE
120,76292,0.002865059,112209.3782,35917.37815,,,,,,,,0,5,0.071856,5/6/2022,,badge,321,,5482,0,4,20,35,26,12,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01727,0.088579,0.030084,0.028412,0.102507,FALSE,TRUE,FALSE,FALSE,TRUE
119,85979,0.002892332,113277.5257,27298.52573,,,,,,,,0,5,0.073425,5/5/2022,,homer,320,,6313,0,3,16,26,24,19,12,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.038997,0.074095,0.030641,0.102507,0.074652,FALSE,TRUE,FALSE,TRUE,FALSE
118,107750,0.002919889,114356.786,6606.785977,,,,,,,,0,5,0.06722,5/4/2022,,train,319,,7243,6,26,32,22,10,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.072423,0.074652,0.088579,0.056267,0.049025,FALSE,FALSE,TRUE,TRUE,FALSE
117,85817,0.002947733,115447.295,29630.29495,,,,,,,,0,5,0.069229,5/3/2022,,hairy,318,,5941,1,8,24,33,23,10,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.038997,0.088579,0.056267,0.074652,0.033983,FALSE,TRUE,TRUE,FALSE,TRUE
116,95643,0.002975868,116549.1909,20906.19091,,,,,,,,0,5,0.068275,5/2/2022,,story,317,,6530,1,10,23,29,24,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0.049025,0.072423,0.074095,0.074652,0.033983,FALSE,FALSE,TRUE,FALSE,TRUE
115,77658,0.003004297,117662.6144,40004.61437,,,,,,,,1,4,0.073386,5/1/2022,,forgo,316,,5699,0,1,9,26,37,23,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.018384,0.074095,0.074652,0.028412,0.074095,FALSE,TRUE,FALSE,FALSE,TRUE
114,77991,0.003033025,118787.7082,40796.70818,,,,,,,,1,4,0.073714,4/30/2022,,larva,315,,5749,0,2,10,25,35,23,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.062396,0.088579,0.074652,0.013928,0.088579,FALSE,TRUE,FALSE,FALSE,TRUE
113,106652,0.003062053,119924.6175,13272.61755,,,,,,,,1,4,0.065643,4/29/2022,,trash,314,,7001,2,19,34,27,13,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.072423,0.074652,0.088579,0.049025,0.038997,FALSE,FALSE,TRUE,FALSE,FALSE
112,88974,0.003091388,121073.4901,32099.49012,,,,,,,,0,5,0.070976,4/28/2022,,zesty,313,,6315,0,2,12,27,30,22,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.002786,0.102507,0.049025,0.072423,0.033983,FALSE,TRUE,FALSE,FALSE,TRUE
111,98967,0.003121031,122234.476,23267.47604,,,,,,,,0,5,0.066325,4/27/2022,,shown,312,,6564,0,6,26,36,22,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.049025,0.038997,0.074095,0.016713,0.049025,FALSE,FALSE,TRUE,FALSE,FALSE
110,103153,0.003150988,123407.728,20254.72801,,,,,,,,0,5,0.066212,4/26/2022,,heist,311,,6830,1,13,32,31,16,6,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.038997,0.102507,0.056267,0.049025,0.072423,FALSE,TRUE,TRUE,FALSE,FALSE
109,91548,0.003181262,124593.4013,33045.40134,,,,,,,,0,5,0.071536,4/25/2022,,askew,310,,6549,0,3,13,29,32,19,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.088579,0.049025,0.019499,0.102507,0.016713,TRUE,FALSE,FALSE,TRUE,FALSE
108,97452,0.003211857,125791.6541,28339.65406,,,,,,,,0,5,0.069193,4/24/2022,,inert,309,,6743,0,7,27,34,22,9,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.056267,0.049025,0.102507,0.074652,0.072423,TRUE,FALSE,TRUE,FALSE,FALSE
107,95562,0.003242778,127002.6469,31440.64693,,,,,,,,0,5,0.06783,4/23/2022,,olive,308,,6482,1,6,25,34,23,10,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.074095,0.062396,0.056267,0.013928,0.102507,TRUE,FALSE,TRUE,FALSE,TRUE
106,119232,0.003274028,128226.5436,8994.543563,,,,,,,,0,5,0.06484,4/22/2022,,plant,307,,7731,2,19,39,28,10,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.035655,0.062396,0.088579,0.049025,0.072423,FALSE,FALSE,TRUE,FALSE,FALSE
105,97955,0.003305611,129463.5105,31508.51048,,,,,,,,0,5,0.071053,4/21/2022,,oxide,306,,6960,0,2,11,30,33,21,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.074095,0.0039,0.056267,0.030084,0.102507,TRUE,FALSE,TRUE,FALSE,TRUE
104,102007,0.003337533,130713.7172,28706.7172,,,,,,,,0,5,0.066623,4/20/2022,,cargo,305,,6796,0,5,20,34,27,12,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.039554,0.088579,0.074652,0.028412,0.074095,FALSE,TRUE,FALSE,FALSE,TRUE
103,108899,0.003369797,131977.3363,23078.3363,,,,,,,,0,5,0.075281,4/19/2022,,foyer,304,,8198,0,2,10,19,19,23,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.018384,0.074095,0.033983,0.102507,0.074652,FALSE,TRUE,TRUE,TRUE,FALSE
102,112383,0.003402408,133254.5435,20871.54352,,,,,,,,0,5,0.065321,4/18/2022,,flair,303,,7341,1,8,30,36,18,6,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.018384,0.062396,0.088579,0.056267,0.074652,FALSE,FALSE,TRUE,TRUE,FALSE
101,106681,0.003435371,134545.5179,27864.51786,,,,,,,,0,5,0.065691,4/17/2022,,ample,302,,7008,0,4,20,35,27,11,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.088579,0.030641,0.035655,0.062396,0.102507,TRUE,FALSE,FALSE,FALSE,TRUE
100,107987,0.00346869,135850.4416,27863.44164,,,,,,,,1,4,0.065147,4/16/2022,,cheek,301,,7035,0,3,19,40,28,9,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039554,0.038997,0.102507,0.102507,0.019499,FALSE,FALSE,TRUE,TRUE,FALSE
99,129991,0.00350237,137169.5006,7178.500641,,,,,,,,0,5,0.065558,4/15/2022,,shame,300,,8522,1,11,22,25,21,15,5,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.049025,0.038997,0.088579,0.030641,0.102507,FALSE,FALSE,TRUE,FALSE,TRUE
98,113448,0.003536415,138502.8842,25054.88417,,,,,,,,0,5,0.06484,4/14/2022,,mince,299,,7356,0,6,24,35,24,10,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.030641,0.056267,0.049025,0.039554,0.102507,FALSE,TRUE,FALSE,FALSE,TRUE
97,123255,0.003570831,139850.7852,16595.78517,,,,,,,,0,5,0.063567,4/13/2022,,chunk,298,,7835,1,4,29,42,18,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.039554,0.038997,0.035655,0.049025,0.019499,FALSE,FALSE,TRUE,FALSE,FALSE
96,114907,0.003605623,141213.4004,26306.40036,,,,,,,,0,5,0.063312,4/12/2022,,royal,297,,7275,1,5,24,36,23,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.074652,0.074095,0.033983,0.088579,0.062396,FALSE,TRUE,TRUE,TRUE,FALSE
95,109828,0.003640796,142590.9303,32762.93031,,,,,,,,0,5,0.065885,4/11/2022,,squad,296,,7236,0,3,20,33,27,14,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.049025,0.002786,0.035655,0.088579,0.030084,FALSE,FALSE,TRUE,TRUE,FALSE
94,126241,0.003676355,143983.5796,17742.57958,,,,,,,,0,5,0.062531,4/10/2022,,black,295,,7894,1,10,31,34,18,6,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01727,0.062396,0.088579,0.039554,0.019499,FALSE,FALSE,TRUE,FALSE,FALSE
93,134210,0.003712305,145391.5569,11181.55686,,,,,,,,0,5,0.063609,4/9/2022,,stair,294,,8537,2,21,36,26,11,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.049025,0.072423,0.088579,0.056267,0.074652,FALSE,FALSE,TRUE,TRUE,FALSE
92,141158,0.003748652,146815.0751,5657.075073,,,,,,,,0,5,0.063829,4/8/2022,,scare,293,,9010,1,12,23,26,21,13,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.049025,0.039554,0.088579,0.074652,0.102507,FALSE,FALSE,TRUE,FALSE,TRUE
91,117761,0.003785401,148254.3515,30493.35152,,,,,,,,0,5,0.064325,4/7/2022,,foray,292,,7575,0,2,14,31,31,19,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.018384,0.074095,0.074652,0.088579,0.033983,FALSE,TRUE,FALSE,TRUE,TRUE
90,117856,0.003822558,149709.608,31853.60805,,,,,,,,1,4,0.064146,4/6/2022,,comma,291,,7560,0,2,13,33,33,17,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.039554,0.074095,0.030641,0.030641,0.088579,FALSE,TRUE,FALSE,FALSE,TRUE
89,121356,0.003860129,151181.0712,29825.07116,,,,,,,,1,4,0.063466,4/5/2022,,natal,290,,7702,0,2,14,32,32,17,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.049025,0.088579,0.072423,0.088579,0.062396,FALSE,TRUE,FALSE,TRUE,FALSE
88,129651,0.00389812,152668.9722,23017.97221,,,,,,,,0,5,0.061264,4/4/2022,,shawl,289,,7943,0,3,16,31,30,16,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.049025,0.038997,0.088579,0.016713,0.062396,FALSE,FALSE,TRUE,FALSE,FALSE
87,124532,0.003936537,154173.5476,29641.54756,,,,,,,,1,4,0.063686,4/3/2022,,fewer,288,,7931,0,2,10,24,32,26,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.018384,0.102507,0.016713,0.102507,0.074652,FALSE,TRUE,FALSE,TRUE,FALSE
86,155079,0.003975385,155695.0387,616.0387225,,,,,,,,0,5,0.060066,4/2/2022,,trope,287,,9315,1,16,33,28,15,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.072423,0.074652,0.074095,0.035655,0.102507,FALSE,FALSE,TRUE,FALSE,TRUE
85,144648,0.004014672,157233.6926,12585.6926,,,,,,,,0,5,0.061619,4/1/2022,,snout,286,,8913,1,4,19,27,26,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0.049025,0.049025,0.074095,0.035655,0.072423,FALSE,FALSE,TRUE,TRUE,FALSE
84,135219,0.004054403,158789.7616,23570.76162,,,,,,,,1,4,0.062632,3/31/2022,,lowly,285,,8469,0,2,9,26,32,24,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.062396,0.074095,0.016713,0.062396,0.033983,FALSE,TRUE,FALSE,FALSE,TRUE
83,158139,0.004094586,160363.504,2224.503994,,,,,,,,0,5,0.058923,3/30/2022,,stove,284,,9318,0,5,16,24,27,21,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0.049025,0.072423,0.074095,0.013928,0.102507,FALSE,FALSE,TRUE,FALSE,TRUE
82,149070,0.004135226,161955.1839,12885.18388,,,,,,,,1,4,0.05698,3/29/2022,,shall,283,,8494,0,3,17,30,28,17,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.049025,0.038997,0.088579,0.062396,0.062396,FALSE,FALSE,TRUE,FALSE,FALSE
81,173696,0.004176332,163565.0716,10130.92837,,,,,,,,0,5,0.061101,3/28/2022,,found,282,,10613,1,6,17,22,20,21,14,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.018384,0.074095,0.035655,0.049025,0.030084,FALSE,TRUE,TRUE,FALSE,FALSE
80,165468,0.004217909,165193.444,274.5559519,,,,,,,,0,5,0.060042,3/27/2022,,nymph,281,,9935,1,2,18,44,26,26,9,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.049025,0.033983,0.030641,0.035655,0.038997,FALSE,TRUE,FALSE,FALSE,FALSE
79,149507,0.004259966,166840.5846,17333.5846,,,,,,,,0,5,0.062713,3/26/2022,,epoxy,280,,9376,0,2,13,31,33,18,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0.102507,0.035655,0.074095,0.0039,0.033983,TRUE,FALSE,TRUE,FALSE,TRUE
78,150197,0.004302509,168506.7837,18309.78369,,,,,,,,0,5,0.057005,3/25/2022,,depot,279,,8562,0,5,29,36,20,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.030084,0.102507,0.035655,0.074095,0.072423,FALSE,TRUE,FALSE,TRUE,FALSE
77,169066,0.004345547,170192.339,1126.338983,,,,,,,,0,5,0.055115,3/24/2022,,chest,278,,9318,1,14,35,31,14,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.039554,0.038997,0.102507,0.049025,0.072423,FALSE,FALSE,TRUE,FALSE,FALSE
76,156785,0.004389086,171897.5556,15112.55563,,,,,,,,0,5,0.054565,3/23/2022,,purge,277,,8555,1,4,22,35,26,11,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.035655,0.035655,0.074652,0.028412,0.102507,FALSE,TRUE,FALSE,FALSE,TRUE
75,160161,0.004433136,173622.7466,13461.74664,,,,,,,,1,4,0.054988,3/22/2022,,slosh,276,,8807,0,2,19,36,27,13,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.049025,0.062396,0.074095,0.049025,0.038997,FALSE,FALSE,TRUE,FALSE,FALSE
74,173636,0.004477704,175368.2332,1732.233173,,,,,,,,0,5,0.052984,3/21/2022,,their,275,,9200,2,14,36,30,13,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.072423,0.038997,0.102507,0.056267,0.074652,FALSE,FALSE,TRUE,TRUE,FALSE
73,154987,0.004522798,177134.3449,22147.34492,,,,,,,,1,4,0.054308,3/20/2022,,renew,274,,8417,0,4,20,33,27,13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.074652,0.102507,0.049025,0.102507,0.016713,FALSE,TRUE,FALSE,TRUE,FALSE
72,156311,0.004568428,178921.4205,22610.42047,,,,,,,,1,4,0.054475,3/19/2022,,allow,273,,8515,0,5,21,32,26,14,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.088579,0.062396,0.062396,0.074095,0.016713,TRUE,FALSE,FALSE,TRUE,FALSE
71,179830,0.004614602,180729.8077,899.8076994,,,,,,,,0,5,0.051738,3/18/2022,,saute,272,,9304,1,8,31,34,19,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.049025,0.088579,0.035655,0.072423,0.102507,FALSE,TRUE,TRUE,FALSE,TRUE
70,169071,0.004661329,182559.8642,13488.86419,,,,,,,,0,5,0.052327,3/17/2022,,movie,271,,8847,1,5,18,30,26,16,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.030641,0.074095,0.013928,0.056267,0.102507,FALSE,TRUE,FALSE,TRUE,TRUE
69,217856,0.004708618,184411.9577,33444.04228,,,,,,,,0,5,0.051566,3/16/2022,,cater,270,,11234,1,7,19,22,19,18,15,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.039554,0.088579,0.072423,0.102507,0.074652,FALSE,TRUE,FALSE,TRUE,FALSE
68,202855,0.004756481,186286.4667,16568.53332,,,,,,,,1,4,0.049415,3/15/2022,,tease,269,,10024,1,16,32,30,16,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.072423,0.102507,0.088579,0.049025,0.102507,FALSE,TRUE,TRUE,FALSE,TRUE
67,185406,0.004804925,188183.7806,2777.780646,,,,,,,,0,5,0.050554,3/14/2022,,smelt,268,,9373,0,5,19,33,28,13,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.049025,0.030641,0.102507,0.062396,0.072423,FALSE,FALSE,TRUE,FALSE,FALSE
66,179436,0.004853962,190104.3009,10668.3009,,,,,,,,0,5,0.049806,3/13/2022,,focus,267,,8937,1,4,23,36,24,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.018384,0.074095,0.039554,0.035655,0.049025,FALSE,TRUE,FALSE,TRUE,FALSE
65,192049,0.004903602,192048.441,0.558982687,,,,,,,,0,5,0.048701,3/12/2022,,today,266,,9353,1,7,29,35,20,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.072423,0.074095,0.030084,0.088579,0.033983,FALSE,TRUE,FALSE,TRUE,TRUE
64,226349,0.004953856,194016.6275,32332.3725,,,,,,,,0,5,0.054783,3/11/2022,,watch,265,,12400,1,6,14,18,17,24,20,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.016713,0.088579,0.072423,0.039554,0.038997,FALSE,TRUE,FALSE,FALSE,FALSE
63,208884,0.005004735,196009.3004,12874.69956,,,,,,,,0,5,0.047682,3/10/2022,,lapse,264,,9960,0,8,31,34,19,7,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.062396,0.088579,0.035655,0.049025,0.102507,FALSE,TRUE,FALSE,FALSE,TRUE
62,201799,0.005056251,198026.9143,3772.085728,,,,,,,,0,5,0.046754,3/9/2022,,month,263,,9435,1,5,26,37,22,8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.030641,0.074095,0.049025,0.072423,0.038997,FALSE,TRUE,FALSE,FALSE,FALSE
61,207473,0.005108416,200069.9385,7403.061492,,,,,,,,1,4,0.047076,3/8/2022,,sweet,262,,9767,1,5,18,31,28,15,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.049025,0.016713,0.102507,0.102507,0.072423,FALSE,FALSE,TRUE,TRUE,FALSE
60,218595,0.005161242,202138.8586,16456.14139,,,,,,,,0,5,0.044937,3/7/2022,,hoard,261,,9823,1,9,30,34,19,7,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.038997,0.074095,0.088579,0.074652,0.030084,FALSE,TRUE,TRUE,FALSE,FALSE
59,218595,0.005214742,204234.1769,14360.82314,,,,,,,,0,5,0.04534,3/6/2022,,cloth,260,,9911,1,8,33,34,17,7,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.039554,0.062396,0.074095,0.072423,0.038997,FALSE,FALSE,TRUE,FALSE,FALSE
58,229895,0.00526893,206356.4134,23538.58663,,,,,,,,0,5,0.04526,3/5/2022,,brine,259,,10405,1,9,25,29,22,12,3,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.01727,0.074652,0.056267,0.049025,0.102507,FALSE,FALSE,TRUE,FALSE,TRUE
57,203730,0.005323818,208506.1071,4776.107106,,,,,,,,1,4,0.04612,3/4/2022,,ahead,258,,9396,1,5,20,35,26,12,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088579,0.038997,0.102507,0.088579,0.030084,TRUE,FALSE,TRUE,TRUE,FALSE
56,240018,0.005379422,210683.817,29334.18297,,,,,,,,0,5,0.043601,3/3/2022,,mourn,257,,10465,1,8,29,34,19,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0.030641,0.074095,0.035655,0.074652,0.049025,FALSE,TRUE,TRUE,FALSE,FALSE
55,257304,0.005435756,212890.1234,44413.87664,,,,,,,,0,5,0.042024,3/2/2022,,nasty,256,,10813,1,7,26,31,21,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.049025,0.088579,0.049025,0.072423,0.033983,FALSE,TRUE,FALSE,FALSE,TRUE
54,240137,0.005492835,215125.6288,25011.37116,,,,,,,,1,4,0.044046,3/1/2022,,rupee,255,,10577,1,2,17,35,30,13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.074652,0.035655,0.035655,0.102507,0.102507,FALSE,TRUE,FALSE,TRUE,TRUE
53,251094,0.005550676,217390.9603,33703.0397,,,,,,,,0,5,0.041901,2/28/2022,,choke,254,,10521,1,8,30,36,18,6,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.039554,0.038997,0.074095,0.019499,0.102507,FALSE,FALSE,TRUE,FALSE,TRUE
52,250413,0.005609296,219686.7702,30726.22984,,,,,,,,0,5,0.041683,2/27/2022,,chant,253,,10438,1,9,33,33,16,7,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.039554,0.038997,0.088579,0.049025,0.072423,FALSE,FALSE,TRUE,FALSE,FALSE
51,248363,0.00566871,222013.7382,26349.26181,,,,,,,,1,4,0.040614,2/26/2022,,spill,252,,10087,1,5,26,34,22,10,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.049025,0.035655,0.056267,0.062396,0.062396,FALSE,FALSE,TRUE,FALSE,FALSE
50,255907,0.005728939,224372.5734,31534.4266,,,,,,,,1,3,0.045669,2/25/2022,,vivid,251,,11687,1,2,10,29,33,21,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.013928,0.056267,0.013928,0.056267,0.030084,FALSE,TRUE,FALSE,TRUE,FALSE
49,250674,0.00579,226764.0161,23909.98386,,,,,,,,0,5,0.041508,2/24/2022,,bloke,250,,10405,1,6,21,32,25,12,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01727,0.062396,0.074095,0.019499,0.102507,FALSE,FALSE,TRUE,FALSE,TRUE
48,277576,0.005851913,229188.8403,48387.15967,,,,,,,,0,5,0.041109,2/23/2022,,trove,249,,11411,1,5,16,24,25,22,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.072423,0.074652,0.074095,0.013928,0.102507,FALSE,FALSE,TRUE,FALSE,TRUE
47,306356,0.0059147,231647.856,74708.144,,,,,,,,0,5,0.038563,2/22/2022,,thorn,248,,11814,1,14,38,30,12,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0.072423,0.038997,0.074095,0.074652,0.049025,FALSE,FALSE,TRUE,FALSE,FALSE
46,278731,0.005978381,234141.912,44589.08798,,,,,,,,0,5,0.039059,2/21/2022,,other,247,,10887,1,9,26,30,21,10,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.074095,0.072423,0.038997,0.102507,0.074652,TRUE,FALSE,FALSE,TRUE,FALSE
45,273306,0.006042979,236671.8992,36634.10084,,,,,,,,1,4,0.040592,2/20/2022,,tacit,246,,11094,1,4,21,32,26,14,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.072423,0.088579,0.039554,0.056267,0.072423,FALSE,TRUE,FALSE,TRUE,FALSE
